text_id,card_id,chara_name,text,type,type_note
2775,370,[雫花]花織 雫,お待ちかね！輝け私のアクアマリン！変身ッ！！！…………ちょっとマスターどん！はやく！,5,変身
2776,370,[雫花]花織 雫,幼気なJCに手を出そうなんて、国家権力が怖くないのですか！？:雫と遊ぶかぁ〜！？,6,バトル
2777,370,[雫花]花織 雫,,7,強化ベース
2778,370,[雫花]花織 雫,,8,強化素材
2779,371,[雫花]花織 雫+,ネオ！花織雫！出撃ィー！ぺんぺん草もはやさねーぜー！:雫の傘は凄いぜ…！台風でも裏返らないッ…！:おでこの広さはアイドル級！わたしです、雫です！:儲かりまっか？………儲かりまっか！？,1,挨拶
2780,371,[雫花]花織 雫+,じょ♪じょ♪じょじょ〜♪〜うか〜！ジャスラック回避…！:笑っていこー！世界を救うなんて、チョロイぜ！:いざとなっても、大丈夫。傘開いて！空飛んで！逃げるから！:ダブル！パラソル！ブゥッメラン！…ダブルじゃないけども！,2,浄化時
2781,371,[雫花]花織 雫+,おおっと私を誘惑しようたってそうはいかないぜ！まずは金目の物を持ってきな…！:やあやあストライクゾーンＸＹ無限大マスターどん！雫に何か用ですか？ん？もーいいの？,3,親愛度up
2782,371,[雫花]花織 雫+,懲りない！懲りないね！またシリアス空間を試みにきたの！？%pしょ〜がないなあ。もー、ハイお茶。柳さんからかっぱらってきたヤツだから美味しいよ！%pで、改めて雫に何の用ですか。キャリアプランの変更とか？マスター、もう辞めたいんです…とか？却下だぜ？%pえ？わたしの話？え〜〜〜！？ホロリ系の話ですか。ホロリホロリ…ポロリならあるんだけど…%pあとね！あれ！チンチロリン！伊藤さんと班長の熱い戦い……！わぁ〜マスターどん凄い顔〜%pだってね、雫はそんなものですよ！逆立ちしたってロクな話出てきやしませんよ！パッパカパーなんだから！%pそんなわたしに懲りずに食いついてくるマスターどんはホント見どころあるよ思う。うんうん%pそのしつこさ、もはや茜ちゃん級…！%p………ふひひ、あのね、茜ちゃん級ってのは結構な褒め言葉だから、ちょっとホロリして良いぜ？%pんじゃーねー！シリアスもう無理だからっー！,4,親愛度max
2783,371,[雫花]花織 雫+,,5,変身
2784,371,[雫花]花織 雫+,私と角でぶつかってくれるのはお前たちですか！？%pノリの悪いやつは滅殺だよ！雫、戦闘開始です！,6,バトル
2785,371,[雫花]花織 雫+,,7,強化ベース
2786,371,[雫花]花織 雫+,,8,強化素材
2787,372,黒冬 和馬,"爺さんの言ってたとおりの世界だな。まともじゃないな…:あんたが本当に俺を変えてくれるなら、手伝うよ:浄化に行くんだろ？俺も行くよ。…しかし元気なやつが多いな
",1,挨拶
2788,372,黒冬 和馬,浄化？聞いてなかったな、そんな話:あの黒いのが星喰い？ふうん。何だか、虫ケラみたいだな:世界のためか。あんた、本当にそんな事を考えてるの？,2,浄化時
2789,372,黒冬 和馬,空も地面も全部歪んでる。…面白いよな。一皮剥けば本当は向こうもこうだって事だろ？:あんたも『願い』があってここにきたんだろ？何を願ったのかは知らないが…あんたの敵にはなりたくないな,3,親愛度up
2790,372,黒冬 和馬,"…あんたか。そんな風に一人でほっつき歩いてて良いのか？%p危ないのは星喰いだけじゃない。あの仲間面してる連中だって、腹の底で何を考えてるか分かったものじゃない%p『信頼してる』なんて、甘えだよ。思考停止さ。そういう事にしとけばコストを抑えられるってだけの、ただの怠慢だ%p相手の正体も知らずに、勝手に期待して、見込みを外して、それで裏切られた、なんてな。自業自得さ。間抜けなんだよ%pあんたも間抜けの一人？それとも全部分かった上での態度？%p………まあ良いさ。どうであれ、俺とあんたの利害関係は今のところ確かなんだ。なら、それで良い

",4,親愛度max
2791,372,黒冬 和馬,俺は爺さんとは違う。お前を使いこなしてみせる…輝け、ブラックスター…！,5,変身
2792,372,黒冬 和馬,邪魔なんだよ,6,バトル
2793,372,黒冬 和馬,,7,強化ベース
2794,372,黒冬 和馬,,8,強化素材
2795,373,黒冬 和馬+,"一先ず力は得た。これからだ:見ていろよブラックスター。俺は爺さんとは違う:…どいつもこいつも騒がしい奴らばかりだな…:浄化に行くんだろ？グズグズしてると置いてくぞ
",1,挨拶
2796,373,黒冬 和馬+,化け物の相手は俺にやらせてくれ。…試してみたい:心配するなよ。雑魚ばかりだろ:そっちの仕事に集中してくれ。ここは俺が片づける:あんたのその力、何時手に入れたの？,2,浄化時
2797,373,黒冬 和馬+,信頼なんかしてくれなくて良い。あんたにその能力がある限り、俺はあんたを守る。守らざるを得ない。そうだろ？,3,親愛度up
2798,373,黒冬 和馬+,また一人でほっつき歩いてるのか…。学習しない奴だなぁ%pそれとも、それって自分の価値を分かった上での余裕？%p…あんたは特別だからな。イレギュラーって言った方が良いかもしれない%p俺達はセイバーなんて呼ばれるが…本来この力は誰かを護ったりするためのものじゃない。奪うための力だよ%p願いのため、星の力を宿した石を最後の一人になるまで奪い合う…趣味の悪いサバイバルゲームのな%pそれがあんたのその力のせいで、ただ一人の犠牲も出ずに…今じゃ『正義の味方軍団』ができちまってる%pあんたは均衡を保つ要さ。替えの利かない唯一無二のパーツ。だから俺も、誰も、あんたには手を出せないし、護らざるを得ない%pでも、それはあんたが消えれば崩れる均衡だ。崩れる時は一瞬だ。…なあ、自覚を持てよ？%p明日からバトルロワイヤルなんて、俺だって御免だからな,4,親愛度max
2799,373,黒冬 和馬+,,5,変身
2800,373,黒冬 和馬+,邪魔なんだよ。目障りなんだよ…お前たちはさあ！%p邪魔な奴らは、消すしかない。そうだよな？ブラックスター…！,6,バトル
2801,373,黒冬 和馬+,,7,強化ベース
2802,373,黒冬 和馬+,,8,強化素材
2803,374,風早 ソロン,奇怪な空だ。勝手が悪く飛ぶのも一苦労よ:我が名は鷹の王のもの。名に恥じぬ働きをしてみせようぞ！:千歳は泣いておらんか？:犬に猫。聞けばカボチャも居たそうだな。はははは！,1,挨拶
2804,374,風早 ソロン,偵察なら任せてもらおう。人間には負けんぞ:ふむ。人を惑わす石とは面妖。鳥が言うのも大概だろうがな:狩りの時間か？得物は逃がさんぞ？,2,浄化時
2805,374,風早 ソロン,俺の主は千歳のみよ。悪いがお前には仕えんぞ。そうさな…友、という形ではどうだ？,3,親愛度up
2806,374,風早 ソロン,ふむ。友よ、俺に何の用だ？%p俺の事が知りたいか？酔狂なヤツだ。自分で言うのも何だが、俺は鳥だぞ？%p………自分で友と呼びながら、この言い草はなかったな。あいすまなかった。非礼を詫びよう%pお前の目は千歳と同じ空を映している。お前を普通のヒトと同じ様に扱うのは間違いだったな…%p千歳を知っているか？俺の母でもあり、子でもあるような娘。俺の、全てだ%p千歳は己の器をまだ知らん。誰より深い空を持ちながら、自分には翼がないと思っている%p…友よ、千歳の事を頼まれてくれんか？%pお前も深い空を持つ者だ。人の心は俺には分からんが、空の深さは分かる！%p俺は、お前たちのために空を駆け巡ろう！だからあの子を、千歳を導いてやってくれい。この通りだ…！%p友として頼むぞ…！,4,親愛度max
2807,374,風早 ソロン,ふむ。この身では千歳を守るにも心もとないと思っていたところだ。変幻、承知した！,5,変身
2808,374,風早 ソロン,俺は空から行こう。お前たち、地上は頼んだぞ,6,バトル
2809,374,風早 ソロン,,7,強化ベース
2810,374,風早 ソロン,,8,強化素材
2811,375,風早 ソロン+,ふむ、四肢があるというのは不思議な感覚だな:空は俺の庭よ。この姿でもそれは変らんぞ:行くぞ友よ！俺がついていれば百人力よ！,1,挨拶
2812,375,風早 ソロン+,ふむ。大物は近くにはおらんぞ。安心してジョーカすると良い:元が人とは違うのだ。人の心までは視えたりせんぞ:翼が羨ましいか？貸してやれたら良かったのになあ？ははは,2,浄化時
2813,375,風早 ソロン+,お前の周りには良い風が吹くな。人望というやつか？そのまま生きろよ？友よ！,3,親愛度up
2814,375,風早 ソロン+,上から失礼する…！どいてくれいっ！%pははは、すまなかったな。驚かせたか？偵察に行っておったのだ%pここらにでかい石の化け物どもはおらんかった。…ここは安全だ。…だがな…%p………友よ。俺達以外にも人が居たぞ。ただし仲間になれそうな奴ではない。あれは、違う%p俺は鳥の姿で、光を背に人間の目の届く外に居た。だが奴は、俺の姿を視抜いたのだ%p奇妙な仮面を被っていたが…あれは、半分化け物だな。石が勝手に騒いで、気付いたらこの姿になっていたよ%pここよりずっと離れた場所だ。この広い世界で再び会う事があるかは分からんが…気を付けた方が良い%p………何と言えばいいかな。似ても似つかないのだが…あの目には、空は映っていないのだが…%p友よ、奴はお前と同じ気配がしたのだ…,4,親愛度max
2815,375,風早 ソロン+,,5,変身
2816,375,風早 ソロン+,ふむ。お前の相手にするには手足があったほうが良さそうだな？%p躱せるものなら躱してみよ。俺の鉤爪は鋭いぞ？,6,バトル
2817,375,風早 ソロン+,,7,強化ベース
2818,375,風早 ソロン+,,8,強化素材
2819,376,風早 千歳,………あ、こ、こんにちは。マスターさん:…ソロンは今どこにいるかな…:あっ、えと、よ、よろしくです…:地平線が明るくて…天辺が暗い…不思議……,1,挨拶
2820,376,風早 千歳,あの石が私たちをこの世界に誘ったんですよね？不思議…:ソロン…私、頑張るからね…！:あ、あの、その…風が匂います。敵、近いかもです…,2,浄化時
2821,376,風早 千歳,あ、あの、いつも、何時もお世話になっております！………あ、なんか変ですね…,3,親愛度up
